일시,province,시군구명칭,약품구분,예측수량,학습모델,학습방법
2026-08,서울,강동구,항히스타민제,2005077.375,XGBoost,그리드서치
2026-08,서울,강북구,항히스타민제,706910.1875,XGBoost,그리드서치
2026-08,서울,강서구,항히스타민제,2002967.875,XGBoost,그리드서치
2026-08,서울,관악구,항히스타민제,1073266.875,XGBoost,그리드서치
2026-08,서울,광진구,항히스타민제,880862.75,XGBoost,그리드서치
2026-08,서울,구로구,항히스타민제,1264742.875,XGBoost,그리드서치
2026-08,서울,금천구,항히스타민제,601412.25,XGBoost,그리드서치
2026-08,서울,노원구,항히스타민제,1791131.5,XGBoost,그리드서치
2026-08,서울,도봉구,항히스타민제,815798.375,XGBoost,그리드서치
2026-08,서울,동대문구,항히스타민제,1273247.875,XGBoost,그리드서치
2026-08,서울,동작구,항히스타민제,1072283.625,XGBoost,그리드서치
2026-08,서울,마포구,항히스타민제,1171563.25,XGBoost,그리드서치
2026-08,서울,서대문구,항히스타민제,971540.375,XGBoost,그리드서치
2026-08,서울,서초구,항히스타민제,1421613.125,XGBoost,그리드서치
2026-08,서울,성동구,항히스타민제,782806.9375,XGBoost,그리드서치
2026-08,서울,성북구,항히스타민제,1413832.375,XGBoost,그리드서치
2026-08,서울,송파구,항히스타민제,2501438.5,XGBoost,그리드서치
2026-08,서울,양천구,항히스타민제,1352359.5,XGBoost,그리드서치
2026-08,서울,영등포구,항히스타민제,1571407.75,XGBoost,그리드서치
2026-08,서울,용산구,항히스타민제,547958.4375,XGBoost,그리드서치
2026-08,서울,은평구,항히스타민제,1428286.25,XGBoost,그리드서치
2026-08,서울,종로구,항히스타민제,672056.375,XGBoost,그리드서치
2026-08,서울,중구,항히스타민제,533336.6875,XGBoost,그리드서치
2026-08,서울,중랑구,항히스타민제,1073727.375,XGBoost,그리드서치
2026-09,서울,강남구,해열진통소염제,7463269.5,XGBoost,그리드서치
2026-09,서울,강동구,해열진통소염제,5644932.5,XGBoost,그리드서치
2026-09,서울,강북구,해열진통소염제,2348749.25,XGBoost,그리드서치
2026-09,서울,강서구,해열진통소염제,4599554.0,XGBoost,그리드서치
2026-09,서울,관악구,해열진통소염제,2988516.75,XGBoost,그리드서치
2026-09,서울,광진구,해열진통소염제,2909755.75,XGBoost,그리드서치
2026-09,서울,구로구,해열진통소염제,3430584.5,XGBoost,그리드서치
2026-09,서울,금천구,해열진통소염제,1994120.125,XGBoost,그리드서치
2026-09,서울,노원구,해열진통소염제,3900683.75,XGBoost,그리드서치
2026-09,서울,도봉구,해열진통소염제,2075958.875,XGBoost,그리드서치
2026-09,서울,동대문구,해열진통소염제,3706914.75,XGBoost,그리드서치
2026-09,서울,동작구,해열진통소염제,3053776.25,XGBoost,그리드서치
2026-09,서울,마포구,해열진통소염제,2220531.75,XGBoost,그리드서치
2026-09,서울,서대문구,해열진통소염제,2810980.0,XGBoost,그리드서치
2026-09,서울,서초구,해열진통소염제,3986918.0,XGBoost,그리드서치
2026-09,서울,성동구,해열진통소염제,2811977.5,XGBoost,그리드서치
2026-09,서울,성북구,해열진통소염제,3055497.75,XGBoost,그리드서치
2026-09,서울,송파구,해열진통소염제,5491304.5,XGBoost,그리드서치
2026-09,서울,양천구,해열진통소염제,3388871.25,XGBoost,그리드서치
2026-09,서울,영등포구,해열진통소염제,3891403.5,XGBoost,그리드서치
2026-09,서울,용산구,해열진통소염제,1271720.75,XGBoost,그리드서치
2026-09,서울,은평구,해열진통소염제,3868015.75,XGBoost,그리드서치
2026-09,서울,종로구,해열진통소염제,3034916.75,XGBoost,그리드서치
2026-09,서울,중구,해열진통소염제,1787709.75,XGBoost,그리드서치
2026-09,서울,중랑구,해열진통소염제,3066459.75,XGBoost,그리드서치
2026-09,서울,강남구,진해거담제,4596059.5,XGBoost,그리드서치
2026-09,서울,강동구,진해거담제,3974020.0,XGBoost,그리드서치
2026-09,서울,강북구,진해거담제,1890235.125,XGBoost,그리드서치
2026-09,서울,강서구,진해거담제,3443558.75,XGBoost,그리드서치
2026-09,서울,관악구,진해거담제,2369137.75,XGBoost,그리드서치
2026-09,서울,광진구,진해거담제,2075608.625,XGBoost,그리드서치
2026-09,서울,구로구,진해거담제,3033017.25,XGBoost,그리드서치
2026-09,서울,금천구,진해거담제,1689685.5,XGBoost,그리드서치
2026-09,서울,노원구,진해거담제,3003318.5,XGBoost,그리드서치
2026-09,서울,도봉구,진해거담제,1974166.125,XGBoost,그리드서치
2026-09,서울,동대문구,진해거담제,2476468.75,XGBoost,그리드서치
2026-09,서울,동작구,진해거담제,2595439.75,XGBoost,그리드서치
2026-09,서울,마포구,진해거담제,2368154.75,XGBoost,그리드서치
2026-09,서울,서대문구,진해거담제,2349629.0,XGBoost,그리드서치
2026-09,서울,서초구,진해거담제,2905865.0,XGBoost,그리드서치
2026-09,서울,성동구,진해거담제,2098551.5,XGBoost,그리드서치
2026-09,서울,성북구,진해거담제,3025719.5,XGBoost,그리드서치
2026-09,서울,송파구,진해거담제,4192798.0,XGBoost,그리드서치
2026-09,서울,양천구,진해거담제,2910714.25,XGBoost,그리드서치
2026-09,서울,영등포구,진해거담제,3013151.5,XGBoost,그리드서치
2026-09,서울,용산구,진해거담제,1129263.875,XGBoost,그리드서치
2026-09,서울,은평구,진해거담제,2943232.5,XGBoost,그리드서치
2026-09,서울,종로구,진해거담제,1870348.75,XGBoost,그리드서치
2026-09,서울,중구,진해거담제,1305680.5,XGBoost,그리드서치
2026-09,서울,중랑구,진해거담제,2456606.25,XGBoost,그리드서치
2026-09,서울,강남구,항히스타민제,2513363.5,XGBoost,그리드서치
2026-09,서울,강동구,항히스타민제,2047058.25,XGBoost,그리드서치
2026-09,서울,강북구,항히스타민제,780380.375,XGBoost,그리드서치
2026-09,서울,강서구,항히스타민제,2039121.75,XGBoost,그리드서치
2026-09,서울,관악구,항히스타민제,1167296.75,XGBoost,그리드서치
2026-09,서울,광진구,항히스타민제,896875.4375,XGBoost,그리드서치
2026-09,서울,구로구,항히스타민제,1338130.0,XGBoost,그리드서치
2026-09,서울,금천구,항히스타민제,667380.1875,XGBoost,그리드서치
2026-09,서울,노원구,항히스타민제,1830780.625,XGBoost,그리드서치
2026-09,서울,도봉구,항히스타민제,864185.0,XGBoost,그리드서치
2026-09,서울,동대문구,항히스타민제,1338130.0,XGBoost,그리드서치
2026-09,서울,동작구,항히스타민제,1166313.5,XGBoost,그리드서치
2026-09,서울,마포구,항히스타민제,1243847.0,XGBoost,그리드서치
2026-09,서울,서대문구,항히스타민제,1041820.25,XGBoost,그리드서치
2026-09,서울,서초구,항히스타민제,1484486.5,XGBoost,그리드서치
2026-09,서울,성동구,항히스타민제,810351.0625,XGBoost,그리드서치
2026-09,서울,성북구,항히스타민제,1464412.75,XGBoost,그리드서치
2026-09,서울,송파구,항히스타민제,2546089.5,XGBoost,그리드서치
2026-09,서울,양천구,항히스타민제,1363829.25,XGBoost,그리드서치
2026-09,서울,영등포구,항히스타민제,1657011.0,XGBoost,그리드서치
2026-09,서울,용산구,항히스타민제,590818.0625,XGBoost,그리드서치
2026-09,서울,은평구,항히스타민제,1503602.75,XGBoost,그리드서치
2026-09,서울,종로구,항히스타민제,717710.0,XGBoost,그리드서치
2026-09,서울,중구,항히스타민제,565613.6875,XGBoost,그리드서치
2026-09,서울,중랑구,항히스타민제,1156198.0,XGBoost,그리드서치
2026-10,서울,강남구,해열진통소염제,7719088.5,XGBoost,그리드서치
2026-10,서울,강동구,해열진통소염제,6012372.0,XGBoost,그리드서치
2026-10,서울,강북구,해열진통소염제,2565252.0,XGBoost,그리드서치
2026-10,서울,강서구,해열진통소염제,4905540.0,XGBoost,그리드서치
2026-10,서울,관악구,해열진통소염제,3223787.0,XGBoost,그리드서치
2026-10,서울,광진구,해열진통소염제,3144381.25,XGBoost,그리드서치
2026-10,서울,구로구,해열진통소염제,3657250.5,XGBoost,그리드서치
2026-10,서울,금천구,해열진통소염제,2300345.25,XGBoost,그리드서치
2026-10,서울,노원구,해열진통소염제,4159841.75,XGBoost,그리드서치
2026-10,서울,도봉구,해열진통소염제,2359595.0,XGBoost,그리드서치
2026-10,서울,동대문구,해열진통소염제,4034664.75,XGBoost,그리드서치
2026-10,서울,동작구,해열진통소염제,3273205.5,XGBoost,그리드서치
2026-10,서울,마포구,해열진통소염제,2507741.0,XGBoost,그리드서치
2026-10,서울,서대문구,해열진통소염제,3107773.0,XGBoost,그리드서치
2026-10,서울,서초구,해열진통소염제,4289347.5,XGBoost,그리드서치
2026-10,서울,성동구,해열진통소염제,3001392.25,XGBoost,그리드서치
2026-10,서울,성북구,해열진통소염제,3277596.5,XGBoost,그리드서치
2026-10,서울,송파구,해열진통소염제,5863574.5,XGBoost,그리드서치
2026-10,서울,양천구,해열진통소염제,3536671.0,XGBoost,그리드서치
2026-10,서울,영등포구,해열진통소염제,4165358.75,XGBoost,그리드서치
2026-10,서울,용산구,해열진통소염제,1497335.375,XGBoost,그리드서치
2026-10,서울,은평구,해열진통소염제,4134908.75,XGBoost,그리드서치
2026-10,서울,종로구,해열진통소염제,3199446.0,XGBoost,그리드서치
2026-10,서울,중구,해열진통소염제,2036036.625,XGBoost,그리드서치
2026-10,서울,중랑구,해열진통소염제,3249909.5,XGBoost,그리드서치
2026-10,서울,강남구,진해거담제,5100994.5,XGBoost,그리드서치
2026-10,서울,강동구,진해거담제,4398547.5,XGBoost,그리드서치
2026-10,서울,강북구,진해거담제,2236742.75,XGBoost,그리드서치
2026-10,서울,강서구,진해거담제,3895143.25,XGBoost,그리드서치
2026-10,서울,관악구,진해거담제,2733997.0,XGBoost,그리드서치
2026-10,서울,광진구,진해거담제,2482043.0,XGBoost,그리드서치
2026-10,서울,구로구,진해거담제,3452207.75,XGBoost,그리드서치
2026-10,서울,금천구,진해거담제,2051996.0,XGBoost,그리드서치
2026-10,서울,노원구,진해거담제,3414320.0,XGBoost,그리드서치
2026-10,서울,도봉구,진해거담제,2386156.0,XGBoost,그리드서치
2026-10,서울,동대문구,진해거담제,2805203.75,XGBoost,그리드서치
2026-10,서울,동작구,진해거담제,2995696.0,XGBoost,그리드서치
2026-10,서울,마포구,진해거담제,2730021.0,XGBoost,그리드서치
2026-10,서울,서대문구,진해거담제,2702989.75,XGBoost,그리드서치
2026-10,서울,서초구,진해거담제,3371773.75,XGBoost,그리드서치
2026-10,서울,성동구,진해거담제,2515188.25,XGBoost,그리드서치
2026-10,서울,성북구,진해거담제,3438008.25,XGBoost,그리드서치
2026-10,서울,송파구,진해거담제,4644800.0,XGBoost,그리드서치
2026-10,서울,양천구,진해거담제,3273702.25,XGBoost,그리드서치
2026-10,서울,영등포구,진해거담제,3439049.75,XGBoost,그리드서치
2026-10,서울,용산구,진해거담제,1455861.0,XGBoost,그리드서치
2026-10,서울,은평구,진해거담제,3331240.0,XGBoost,그리드서치
2026-10,서울,종로구,진해거담제,2207034.75,XGBoost,그리드서치
2026-10,서울,중구,진해거담제,1615371.875,XGBoost,그리드서치
2026-10,서울,중랑구,진해거담제,2779238.25,XGBoost,그리드서치
2026-10,서울,강남구,항히스타민제,2898950.5,XGBoost,그리드서치
2026-10,서울,강동구,항히스타민제,2454908.25,XGBoost,그리드서치
2026-10,서울,강북구,항히스타민제,1030043.6875,XGBoost,그리드서치
2026-10,서울,강서구,항히스타민제,2437043.25,XGBoost,그리드서치
2026-10,서울,관악구,항히스타민제,1457199.25,XGBoost,그리드서치
2026-10,서울,광진구,항히스타민제,1141701.25,XGBoost,그리드서치
2026-10,서울,구로구,항히스타민제,1612310.125,XGBoost,그리드서치
2026-10,서울,금천구,항히스타민제,919854.0625,XGBoost,그리드서치
2026-10,서울,노원구,항히스타민제,2161117.0,XGBoost,그리드서치
2026-10,서울,도봉구,항히스타민제,1116364.75,XGBoost,그리드서치
2026-10,서울,동대문구,항히스타민제,1612310.125,XGBoost,그리드서치
2026-10,서울,동작구,항히스타민제,1456216.0,XGBoost,그리드서치
2026-10,서울,마포구,항히스타민제,1533619.75,XGBoost,그리드서치
2026-10,서울,서대문구,항히스타민제,1330583.625,XGBoost,그리드서치
2026-10,서울,서초구,항히스타민제,1711394.375,XGBoost,그리드서치
2026-10,서울,성동구,항히스타민제,1053601.125,XGBoost,그리드서치
2026-10,서울,성북구,항히스타민제,1696982.75,XGBoost,그리드서치
2026-10,서울,송파구,항히스타민제,2946072.0,XGBoost,그리드서치
2026-10,서울,양천구,항히스타민제,1625714.875,XGBoost,그리드서치
2026-10,서울,영등포구,항히스타민제,2027822.625,XGBoost,그리드서치
2026-10,서울,용산구,항히스타민제,847018.3125,XGBoost,그리드서치
2026-10,서울,은평구,항히스타민제,1703118.0,XGBoost,그리드서치
2026-10,서울,종로구,항히스타민제,973478.8125,XGBoost,그리드서치
2026-10,서울,중구,항히스타민제,824785.0,XGBoost,그리드서치
2026-10,서울,중랑구,항히스타민제,1472360.0,XGBoost,그리드서치
2026-11,서울,강남구,해열진통소염제,8010730.0,XGBoost,그리드서치
2026-11,서울,강동구,해열진통소염제,6138287.0,XGBoost,그리드서치
2026-11,서울,강북구,해열진통소염제,2751381.0,XGBoost,그리드서치
2026-11,서울,강서구,해열진통소염제,5348879.5,XGBoost,그리드서치
2026-11,서울,관악구,해열진통소염제,3485546.75,XGBoost,그리드서치
2026-11,서울,광진구,해열진통소염제,3246906.25,XGBoost,그리드서치
2026-11,서울,구로구,해열진통소염제,4028453.0,XGBoost,그리드서치
2026-11,서울,금천구,해열진통소염제,2409133.75,XGBoost,그리드서치
2026-11,서울,노원구,해열진통소염제,4416616.0,XGBoost,그리드서치
2026-11,서울,도봉구,해열진통소염제,2448849.0,XGBoost,그리드서치
2026-11,서울,동대문구,해열진통소염제,4205184.0,XGBoost,그리드서치
2026-11,서울,동작구,해열진통소염제,3545810.0,XGBoost,그리드서치
2026-11,서울,마포구,해열진통소염제,2552300.25,XGBoost,그리드서치
2026-11,서울,서대문구,해열진통소염제,3192110.75,XGBoost,그리드서치
2026-11,서울,서초구,해열진통소염제,4559769.0,XGBoost,그리드서치
2026-11,서울,성동구,해열진통소염제,3082696.75,XGBoost,그리드서치
2026-11,서울,성북구,해열진통소염제,3547531.5,XGBoost,그리드서치
2026-11,서울,송파구,해열진통소염제,6152718.5,XGBoost,그리드서치
2026-11,서울,양천구,해열진통소염제,3849611.25,XGBoost,그리드서치
2026-11,서울,영등포구,해열진통소염제,4438538.5,XGBoost,그리드서치
2026-11,서울,용산구,해열진통소염제,1553192.875,XGBoost,그리드서치
2026-11,서울,은평구,해열진통소염제,4350753.0,XGBoost,그리드서치
2026-11,서울,종로구,해열진통소염제,3396790.0,XGBoost,그리드서치
2026-11,서울,중구,해열진통소염제,2167764.75,XGBoost,그리드서치
2026-11,서울,중랑구,해열진통소염제,3530511.5,XGBoost,그리드서치
2026-11,서울,강남구,진해거담제,6193463.5,XGBoost,그리드서치
2026-11,서울,강동구,진해거담제,5290631.5,XGBoost,그리드서치
2026-11,서울,강북구,진해거담제,2539824.25,XGBoost,그리드서치
2026-11,서울,강서구,진해거담제,4518417.0,XGBoost,그리드서치
2026-11,서울,관악구,진해거담제,3186662.0,XGBoost,그리드서치
2026-11,서울,광진구,진해거담제,2677793.75,XGBoost,그리드서치
2026-11,서울,구로구,진해거담제,4071779.0,XGBoost,그리드서치
2026-11,서울,금천구,진해거담제,2370227.0,XGBoost,그리드서치
2026-11,서울,노원구,진해거담제,3973056.25,XGBoost,그리드서치
2026-11,서울,도봉구,진해거담제,2667785.0,XGBoost,그리드서치
2026-11,서울,동대문구,진해거담제,3248944.25,XGBoost,그리드서치
2026-11,서울,동작구,진해거담제,3361855.25,XGBoost,그리드서치
2026-11,서울,마포구,진해거담제,3202812.75,XGBoost,그리드서치
2026-11,서울,서대문구,진해거담제,3161712.25,XGBoost,그리드서치
2026-11,서울,서초구,진해거담제,3812903.5,XGBoost,그리드서치
2026-11,서울,성동구,진해거담제,2803532.0,XGBoost,그리드서치
2026-11,서울,성북구,진해거담제,4067015.75,XGBoost,그리드서치
2026-11,서울,송파구,진해거담제,5406217.5,XGBoost,그리드서치
2026-11,서울,양천구,진해거담제,3759394.75,XGBoost,그리드서치
2026-11,서울,영등포구,진해거담제,3977684.0,XGBoost,그리드서치
2026-11,서울,용산구,진해거담제,1653846.875,XGBoost,그리드서치
2026-11,서울,은평구,진해거담제,3720056.0,XGBoost,그리드서치
2026-11,서울,종로구,진해거담제,2465711.0,XGBoost,그리드서치
2026-11,서울,중구,진해거담제,1825470.0,XGBoost,그리드서치
2026-11,서울,중랑구,진해거담제,3325416.0,XGBoost,그리드서치
2026-11,서울,강남구,항히스타민제,3218459.0,XGBoost,그리드서치
2026-11,서울,강동구,항히스타민제,2670082.75,XGBoost,그리드서치
2026-11,서울,강북구,항히스타민제,1179552.625,XGBoost,그리드서치
2026-11,서울,강서구,항히스타민제,2638386.25,XGBoost,그리드서치
2026-11,서울,관악구,항히스타민제,1596898.125,XGBoost,그리드서치
2026-11,서울,광진구,항히스타민제,1309281.125,XGBoost,그리드서치
2026-11,서울,구로구,항히스타민제,1809766.125,XGBoost,그리드서치
2026-11,서울,금천구,항히스타민제,1024139.0,XGBoost,그리드서치
2026-11,서울,노원구,항히스타민제,2408418.25,XGBoost,그리드서치
2026-11,서울,도봉구,항히스타민제,1244150.625,XGBoost,그리드서치
2026-11,서울,동대문구,항히스타민제,1809766.125,XGBoost,그리드서치
2026-11,서울,동작구,항히스타민제,1579817.625,XGBoost,그리드서치
2026-11,서울,마포구,항히스타민제,1706261.375,XGBoost,그리드서치
2026-11,서울,서대문구,항히스타민제,1436486.875,XGBoost,그리드서치
2026-11,서울,서초구,항히스타민제,1879960.625,XGBoost,그리드서치
2026-11,서울,성동구,항히스타민제,1239725.5,XGBoost,그리드서치
2026-11,서울,성북구,항히스타민제,1880684.875,XGBoost,그리드서치
2026-11,서울,송파구,항히스타민제,3269113.75,XGBoost,그리드서치
2026-11,서울,양천구,항히스타민제,1829046.625,XGBoost,그리드서치
2026-11,서울,영등포구,항히스타민제,2282473.25,XGBoost,그리드서치
2026-11,서울,용산구,항히스타민제,953607.8125,XGBoost,그리드서치
2026-11,서울,은평구,항히스타민제,1865676.125,XGBoost,그리드서치
2026-11,서울,종로구,항히스타민제,1065277.25,XGBoost,그리드서치
2026-11,서울,중구,항히스타민제,930522.8125,XGBoost,그리드서치
2026-11,서울,중랑구,항히스타민제,1615200.875,XGBoost,그리드서치
2026-12,서울,강남구,해열진통소염제,8665622.0,XGBoost,그리드서치
2026-12,서울,강동구,해열진통소염제,6953119.5,XGBoost,그리드서치
2026-12,서울,강북구,해열진통소염제,3100326.25,XGBoost,그리드서치
2026-12,서울,강서구,해열진통소염제,5904422.5,XGBoost,그리드서치
2026-12,서울,관악구,해열진통소염제,3702132.0,XGBoost,그리드서치
2026-12,서울,광진구,해열진통소염제,3555679.25,XGBoost,그리드서치
2026-12,서울,구로구,해열진통소염제,4380729.0,XGBoost,그리드서치
2026-12,서울,금천구,해열진통소염제,2607287.75,XGBoost,그리드서치
2026-12,서울,노원구,해열진통소염제,4961390.0,XGBoost,그리드서치
2026-12,서울,도봉구,해열진통소염제,2616124.75,XGBoost,그리드서치
2026-12,서울,동대문구,해열진통소염제,4608611.0,XGBoost,그리드서치
2026-12,서울,동작구,해열진통소염제,4008326.75,XGBoost,그리드서치
2026-12,서울,마포구,해열진통소염제,2834642.25,XGBoost,그리드서치
2026-12,서울,서대문구,해열진통소염제,3535876.0,XGBoost,그리드서치
2026-12,서울,서초구,해열진통소염제,5145281.5,XGBoost,그리드서치
2026-12,서울,성동구,해열진통소염제,3324809.75,XGBoost,그리드서치
2026-12,서울,성북구,해열진통소염제,4010048.25,XGBoost,그리드서치
2026-12,서울,송파구,해열진통소염제,6796729.5,XGBoost,그리드서치
2026-12,서울,양천구,해열진통소염제,4294283.0,XGBoost,그리드서치
2026-12,서울,영등포구,해열진통소염제,5010086.5,XGBoost,그리드서치
2026-12,서울,용산구,해열진통소염제,1773669.25,XGBoost,그리드서치
2026-12,서울,은평구,해열진통소염제,4838048.5,XGBoost,그리드서치
2026-12,서울,종로구,해열진통소염제,3743432.0,XGBoost,그리드서치
2026-12,서울,중구,해열진통소염제,2424718.0,XGBoost,그리드서치
2026-12,서울,중랑구,해열진통소염제,3904822.0,XGBoost,그리드서치
2026-12,서울,강남구,진해거담제,6883246.5,XGBoost,그리드서치
2026-12,서울,강동구,진해거담제,6052358.0,XGBoost,그리드서치
2026-12,서울,강북구,진해거담제,2813668.5,XGBoost,그리드서치
2026-12,서울,강서구,진해거담제,5212839.0,XGBoost,그리드서치
2026-12,서울,관악구,진해거담제,3587169.5,XGBoost,그리드서치
2026-12,서울,광진구,진해거담제,3090396.0,XGBoost,그리드서치
2026-12,서울,구로구,진해거담제,4493462.5,XGBoost,그리드서치
2026-12,서울,금천구,진해거담제,2622483.75,XGBoost,그리드서치
2026-12,서울,노원구,진해거담제,4495566.5,XGBoost,그리드서치
2026-12,서울,도봉구,진해거담제,2885718.5,XGBoost,그리드서치
2026-12,서울,동대문구,진해거담제,3638410.25,XGBoost,그리드서치
2026-12,서울,동작구,진해거담제,3717434.75,XGBoost,그리드서치
2026-12,서울,마포구,진해거담제,3625357.75,XGBoost,그리드서치
2026-12,서울,서대문구,진해거담제,3504392.0,XGBoost,그리드서치
2026-12,서울,서초구,진해거담제,4244914.0,XGBoost,그리드서치
2026-12,서울,성동구,진해거담제,3148122.25,XGBoost,그리드서치
2026-12,서울,성북구,진해거담제,4498609.5,XGBoost,그리드서치
2026-12,서울,송파구,진해거담제,6339967.5,XGBoost,그리드서치
2026-12,서울,양천구,진해거담제,4134996.5,XGBoost,그리드서치
2026-12,서울,영등포구,진해거담제,4501515.5,XGBoost,그리드서치
2026-12,서울,용산구,진해거담제,1937196.625,XGBoost,그리드서치
2026-12,서울,은평구,진해거담제,4138629.5,XGBoost,그리드서치
2026-12,서울,종로구,진해거담제,2687481.75,XGBoost,그리드서치
2026-12,서울,중구,진해거담제,2084162.375,XGBoost,그리드서치
2026-12,서울,중랑구,진해거담제,3657815.75,XGBoost,그리드서치
2026-12,서울,강남구,항히스타민제,3607142.5,XGBoost,그리드서치
2026-12,서울,강동구,항히스타민제,3008990.5,XGBoost,그리드서치
2026-12,서울,강북구,항히스타민제,1337841.0,XGBoost,그리드서치
2026-12,서울,강서구,항히스타민제,2824007.25,XGBoost,그리드서치
2026-12,서울,관악구,항히스타민제,1795262.125,XGBoost,그리드서치
2026-12,서울,광진구,항히스타민제,1451069.75,XGBoost,그리드서치
2026-12,서울,구로구,항히스타민제,1997831.375,XGBoost,그리드서치
2026-12,서울,금천구,항히스타민제,1166707.375,XGBoost,그리드서치
2026-12,서울,노원구,항히스타민제,2617029.75,XGBoost,그리드서치
2026-12,서울,도봉구,항히스타민제,1391367.125,XGBoost,그리드서치
2026-12,서울,동대문구,항히스타민제,1997831.375,XGBoost,그리드서치
2026-12,서울,동작구,항히스타민제,1794637.0,XGBoost,그리드서치
2026-12,서울,마포구,항히스타민제,1884880.0,XGBoost,그리드서치
2026-12,서울,서대문구,항히스타민제,1593082.5,XGBoost,그리드서치
2026-12,서울,서초구,항히스타민제,2054744.25,XGBoost,그리드서치
2026-12,서울,성동구,항히스타민제,1391034.0,XGBoost,그리드서치
2026-12,서울,성북구,항히스타민제,2040944.25,XGBoost,그리드서치
2026-12,서울,송파구,항히스타민제,3574631.5,XGBoost,그리드서치
2026-12,서울,양천구,항히스타민제,2014146.5,XGBoost,그리드서치
2026-12,서울,영등포구,항히스타민제,2497649.0,XGBoost,그리드서치
2026-12,서울,용산구,항히스타민제,1066226.75,XGBoost,그리드서치
2026-12,서울,은평구,항히스타민제,2070960.75,XGBoost,그리드서치
2026-12,서울,종로구,항히스타민제,1230908.75,XGBoost,그리드서치
2026-12,서울,중구,항히스타민제,1023066.5625,XGBoost,그리드서치
2026-12,서울,중랑구,항히스타민제,1778387.75,XGBoost,그리드서치
2026-01,서울,강남구,해열진통소염제,6133775.5,XGBoost,옵튜나
2026-01,서울,강동구,해열진통소염제,6035377.5,XGBoost,옵튜나
2026-01,서울,강북구,해열진통소염제,2816049.25,XGBoost,옵튜나
2026-01,서울,강서구,해열진통소염제,5142104.0,XGBoost,옵튜나
2026-01,서울,관악구,해열진통소염제,3314836.5,XGBoost,옵튜나
2026-01,서울,광진구,해열진통소염제,3221141.25,XGBoost,옵튜나
2026-01,서울,구로구,해열진통소염제,3803844.75,XGBoost,옵튜나
2026-01,서울,금천구,해열진통소염제,2348769.75,XGBoost,옵튜나
2026-01,서울,노원구,해열진통소염제,4289726.5,XGBoost,옵튜나
2026-01,서울,도봉구,해열진통소염제,2481706.25,XGBoost,옵튜나
2026-01,서울,동대문구,해열진통소염제,3797108.0,XGBoost,옵튜나
2026-01,서울,동작구,해열진통소염제,3436896.5,XGBoost,옵튜나
2026-01,서울,마포구,해열진통소염제,2789496.25,XGBoost,옵튜나
2026-01,서울,서대문구,해열진통소염제,2961032.0,XGBoost,옵튜나
2026-01,서울,서초구,해열진통소염제,4497232.0,XGBoost,옵튜나
2026-01,서울,성동구,해열진통소염제,2862551.75,XGBoost,옵튜나
2026-01,서울,성북구,해열진통소염제,3604708.75,XGBoost,옵튜나
2026-01,서울,송파구,해열진통소염제,5877128.0,XGBoost,옵튜나
2026-01,서울,양천구,해열진통소염제,3803844.75,XGBoost,옵튜나
2026-01,서울,영등포구,해열진통소염제,4307777.5,XGBoost,옵튜나
2026-01,서울,용산구,해열진통소염제,1795159.0,XGBoost,옵튜나
2026-01,서울,은평구,해열진통소염제,4143747.75,XGBoost,옵튜나
2026-01,서울,종로구,해열진통소염제,3340362.0,XGBoost,옵튜나
2026-01,서울,중구,해열진통소염제,2208228.25,XGBoost,옵튜나
2026-01,서울,중랑구,해열진통소염제,3564185.25,XGBoost,옵튜나
2026-01,서울,강남구,진해거담제,5031948.5,XGBoost,옵튜나
2026-01,서울,강동구,진해거담제,4980526.5,XGBoost,옵튜나
2026-01,서울,강북구,진해거담제,2223947.25,XGBoost,옵튜나
2026-01,서울,강서구,진해거담제,4424403.5,XGBoost,옵튜나
2026-01,서울,관악구,진해거담제,2836795.0,XGBoost,옵튜나
2026-01,서울,광진구,진해거담제,2355643.25,XGBoost,옵튜나
2026-01,서울,구로구,진해거담제,3773175.0,XGBoost,옵튜나
2026-01,서울,금천구,진해거담제,2020818.375,XGBoost,옵튜나
2026-01,서울,노원구,진해거담제,3665431.25,XGBoost,옵튜나
2026-01,서울,도봉구,진해거담제,2315670.75,XGBoost,옵튜나
2026-01,서울,동대문구,진해거담제,2984217.75,XGBoost,옵튜나
2026-01,서울,동작구,진해거담제,3190529.25,XGBoost,옵튜나
2026-01,서울,마포구,진해거담제,2968439.0,XGBoost,옵튜나
2026-01,서울,서대문구,진해거담제,2954532.75,XGBoost,옵튜나
2026-01,서울,서초구,진해거담제,3575355.75,XGBoost,옵튜나
2026-01,서울,성동구,진해거담제,2551023.75,XGBoost,옵튜나
2026-01,서울,성북구,진해거담제,3681172.25,XGBoost,옵튜나
2026-01,서울,송파구,진해거담제,5071428.0,XGBoost,옵튜나
2026-01,서울,양천구,진해거담제,3371343.25,XGBoost,옵튜나
2026-01,서울,영등포구,진해거담제,3657817.0,XGBoost,옵튜나
2026-01,서울,용산구,진해거담제,1423291.25,XGBoost,옵튜나
2026-01,서울,은평구,진해거담제,3570187.25,XGBoost,옵튜나
2026-01,서울,종로구,진해거담제,2143483.5,XGBoost,옵튜나
2026-01,서울,중구,진해거담제,1753461.375,XGBoost,옵튜나
2026-01,서울,중랑구,진해거담제,3272293.5,XGBoost,옵튜나
2026-01,서울,강남구,항히스타민제,2887727.25,XGBoost,옵튜나
2026-01,서울,강동구,항히스타민제,2402106.0,XGBoost,옵튜나
